%% Querry
% ev n k	
0.022317228	7.943	3.209
0.023557084	7.679	3.351
0.02479694	7.341	3.4
0.026036813	7.124	3.331
0.027276661	6.933	3.357
0.028516455	6.738	3.253
0.029756304	6.677	3.226
0.030996175	6.485	3.185
0.032236054	6.416	3.058
0.033475902	6.381	3.017
0.034715702	6.329	2.95
0.03595552	6.342	2.858
0.037195447	6.418	2.807
0.038435215	6.567	2.776
0.039675104	6.871	2.855
0.040914992	7.272	3.268
0.042154747	7.376	4.29
0.043394688	6.308	5.21
0.044634456	5.167	4.94
0.045874385	4.668	4.392
0.047114167	4.484	3.958
0.048354081	4.409	3.655
0.04959388	4.365	3.413
0.050833819	4.361	3.224
0.052073626	4.362	3.078
0.053313453	4.372	2.959
0.054553203	4.371	2.867
0.055793171	4.373	2.776
0.057033042	4.38	2.694
0.058272797	4.391	2.614
0.059512751	4.413	2.535
0.060752394	4.456	2.46
0.06199235	4.524	2.402
0.063232336	4.613	2.365
0.064471941	4.731	2.348
0.065711976	4.902	2.383
0.066951805	5.131	2.54
0.068191653	5.314	2.966
0.069431599	5.091	3.604
0.070671116	4.372	3.907
0.07191104	3.755	3.642
0.073150768	3.514	3.249
0.074390671	3.455	2.963
0.075630864	3.454	2.761
0.076870668	3.474	2.626
0.078110439	3.47	2.53
0.079350208	3.468	2.427
0.080590136	3.484	2.348
0.081829984	3.492	2.284
0.083069599	3.494	2.228
0.084309495	3.497	2.176
0.085549169	3.492	2.129
0.086789377	3.492	2.077
0.088029181	3.493	2.033
0.089268913	3.491	1.991
0.09050903	3.489	1.947
0.09174877	3.491	1.903
0.092988757	3.499	1.859
0.094228334	3.509	1.821
0.095468314	3.522	1.787
0.096708163	3.533	1.76
0.097948128	3.546	1.735
0.09918776	3.554	1.715
0.100427436	3.561	1.693
0.101667637	3.569	1.677
0.102907239	3.571	1.66
0.104146815	3.577	1.641
0.105387048	3.582	1.627
0.106626906	3.587	1.609
0.107866247	3.595	1.595
0.109106885	3.598	1.586
0.110345942	3.599	1.573
0.111586342	3.605	1.563
0.11282619	3.604	1.554
0.114065559	3.606	1.542
0.115305644	3.609	1.532
0.116545595	3.612	1.525
0.117785642	3.609	1.518
0.119024931	3.609	1.51
0.120264906	3.607	1.502
0.121504787	3.606	1.493
0.122744976	3.606	1.485
0.1239847	3.601	1.479
0.125224422	3.601	1.464
0.126464672	3.603	1.46
0.127704739	3.603	1.453
0.128943882	3.601	1.451
0.130184065	3.592	1.442
0.131423256	3.593	1.431
0.132663549	3.592	1.424
0.133902887	3.589	1.415
0.135143499	3.592	1.405
0.136383306	3.594	1.403
0.137623155	3.59	1.397
0.13886242	3.588	1.392
0.140102039	3.587	1.381
0.141343039	3.59	1.378
0.142581621	3.587	1.374
0.143822079	3.583	1.37
0.145062244	3.582	1.363
0.146301536	3.585	1.356
0.147541114	3.585	1.354
0.148782235	3.583	1.352
0.150020812	3.579	1.346
0.151261727	3.58	1.34
0.15250083	3.582	1.338
0.153741335	3.577	1.338
0.154980875	3.574	1.331
0.156220878	3.574	1.327
0.157460884	3.574	1.324
0.158700416	3.572	1.324
0.159941047	3.569	1.319
0.161180271	3.568	1.315
0.162419697	3.567	1.312
0.163658888	3.565	1.309
0.164899585	3.567	1.307
0.166139199	3.563	1.307
0.167379512	3.563	1.305
0.168620136	3.559	1.303
0.169858343	3.558	1.304
0.171098338	3.552	1.301
0.172339802	3.55	1.298
0.173577539	3.549	1.294
0.174818392	3.548	1.293
0.176057112	3.544	1.291
0.177298298	3.543	1.29
0.178539111	3.541	1.289
0.179776557	3.536	1.29
0.18101806	3.532	1.284
0.182258074	3.532	1.282
0.183496182	3.53	1.28
0.184737462	3.528	1.282
0.18597612	3.524	1.279
0.187217365	3.524	1.279
0.188458101	3.518	1.277
0.189697976	3.52	1.276
0.190936629	3.512	1.278
0.192176669	3.507	1.273
0.193414817	3.505	1.27
0.194656797	3.506	1.268
0.195896257	3.503	1.27
0.197135929	3.5	1.269
0.19837552	3.496	1.27
0.199614728	3.491	1.267
0.200856499	3.488	1.263
0.202094051	3.487	1.263
0.203333607	3.483	1.261
0.20457496	3.479	1.261
0.205814479	3.479	1.257
0.207055277	3.476	1.26
0.208293629	3.471	1.258
0.209532718	3.471	1.256
0.210772304	3.466	1.259
0.212012141	3.463	1.255
0.213251978	3.459	1.253
0.214495268	3.459	1.252
0.21573437	3.456	1.254
0.216972683	3.452	1.253
0.21821377	3.447	1.251
0.219453599	3.443	1.25
0.220691883	3.441	1.247
0.221932302	3.44	1.247
0.223170675	3.435	1.246
0.224410759	3.432	1.245
0.22565238	3.43	1.244
0.226891207	3.426	1.244
0.228131118	3.422	1.243
0.229371924	3.419	1.239
0.230613433	3.42	1.24
0.231851111	3.415	1.24
0.23309338	3.411	1.239
0.234331317	3.41	1.236
0.235569045	3.409	1.238
0.236810872	3.404	1.237
0.238052148	3.401	1.236
0.239292649	3.397	1.234
0.240532146	3.395	1.234
0.241770407	3.393	1.234
0.243011956	3.388	1.232
0.244251886	3.387	1.228
0.245489951	3.386	1.227
0.246730811	3.386	1.226
0.2479694	3.388	1.231
0.249210468	3.382	1.234
0.250448844	3.377	1.232
0.251689369	3.375	1.231
0.252926765	3.373	1.234
0.254171177	3.369	1.235
0.255406847	3.366	1.235
0.256649279	3.36	1.236
0.257887763	3.357	1.236
0.259127427	3.351	1.236
0.26036813	3.346	1.233
0.261609731	3.345	1.23
0.262846513	3.344	1.232
0.264089418	3.338	1.231
0.265327099	3.337	1.229
0.266564972	3.333	1.23
0.267808666	3.33	1.228
0.269046503	3.33	1.229
0.270284051	3.324	1.231
0.27152709	3.318	1.229
0.272763612	3.317	1.227
0.274005392	3.314	1.228
0.275246309	3.308	1.225
0.276486185	3.308	1.224
0.277724839	3.306	1.227
0.278968365	3.3	1.225
0.280204077	3.299	1.223
0.281444397	3.295	1.224
0.282682855	3.293	1.22
0.283925758	3.292	1.223
0.285166521	3.287	1.224
0.286404943	3.285	1.221
0.287647496	3.285	1.222
0.288887413	3.28	1.223
0.290124488	3.279	1.222
0.291365356	3.273	1.226
0.292603073	3.269	1.223
0.293844385	3.268	1.225
0.295082229	3.26	1.224
0.296323463	3.256	1.219
0.2975609	3.255	1.219
0.298801513	3.253	1.22
0.300045254	3.249	1.221
0.301284749	3.247	1.218
0.302519764	3.245	1.221
0.303764945	3.239	1.219
0.305005412	3.238	1.22
0.306240923	3.233	1.219
0.307478858	3.232	1.219
0.308719155	3.226	1.219
0.30996175	3.221	1.215
0.311198765	3.22	1.214
0.31243782	3.219	1.215
0.313678844	3.216	1.216
0.314921768	3.213	1.212
0.316158456	3.211	1.212
0.317396769	3.208	1.212
0.318636632	3.207	1.215
0.319877967	3.2	1.219
0.321120694	3.196	1.213
0.322356352	3.194	1.211
0.323601556	3.193	1.209
0.324839394	3.193	1.211
0.326078163	3.188	1.215
0.327317775	3.182	1.213
0.328558141	3.18	1.213
0.32979917	3.175	1.212
0.331040771	3.173	1.207
0.33228285	3.171	1.21
0.333516342	3.168	1.21
0.334759025	3.163	1.21
0.336001897	3.161	1.206
0.337235686	3.159	1.209
0.338478569	3.153	1.205
0.339721339	3.153	1.204
0.340954515	3.151	1.203
0.342196677	3.152	1.203
0.343438409	3.148	1.208
0.344679603	3.139	1.206
0.34592015	3.137	1.202
0.347159937	3.137	1.2
0.348398854	3.135	1.201
0.349636784	3.132	1.202
0.350873613	3.129	1.201
0.352119224	3.127	1.201
0.353353568	3.125	1.202
0.354596597	3.123	1.202
0.355838188	3.118	1.201
0.357078221	3.117	1.2
0.358316571	3.114	1.2
0.359553113	3.112	1.197
0.360798219	3.113	1.199
0.362030835	3.107	1.205
0.363271902	3.101	1.201
0.36451079	3.101	1.201
0.365758157	3.097	1.201
0.366992363	3.094	1.201
0.368234927	3.093	1.198
0.369474923	3.09	1.202
0.370712214	3.084	1.198
0.37195782	3.085	1.199
0.373189357	3.08	1.203
0.374429076	3.074	1.2
0.37567706	3.075	1.199
0.376910473	3.067	1.199
0.378152011	3.066	1.195
0.379390147	3.065	1.196
0.380636417	3.063	1.195
0.381867377	3.062	1.194
0.383118163	3.06	1.198
0.384353339	3.055	1.198
0.385596504	3.05	1.199
0.386835668	3.046	1.197
0.388070675	3.044	1.197
0.389313593	3.04	1.196
0.390552196	3.037	1.192
0.391786324	3.039	1.191
0.393028276	3.037	1.194
0.39426559	3.033	1.195
0.395510718	3.029	1.194
0.39675104	3.025	1.193
0.39798639	3.024	1.191
0.399229456	3.021	1.193
0.400467377	3.018	1.193
0.401712999	3.016	1.192
0.402953297	3.013	1.195
0.404188101	3.007	1.191
0.405430496	3.007	1.19
0.406667213	3.004	1.19
0.407911499	3.003	1.191
0.409149919	2.998	1.193
0.410395882	2.993	1.19
0.41163579	2.992	1.187
0.412869464	2.993	1.188
0.414110554	2.988	1.19
0.415345215	2.986	1.189
0.416587259	2.982	1.19
0.417822673	2.979	1.189
0.419065436	2.973	1.18
0.420301366	2.971	1.185
0.421544608	2.971	1.187
0.422780809	2.967	1.186
0.424024282	2.965	1.186
0.425260504	2.96	1.185
0.426503956	2.96	1.182
0.427739943	2.961	1.186
0.428745764	2.952	1.187
0.428983115	2.955	1.187
0.431461233	2.947	1.185
0.43271106	2.945	1.185
0.433952959	2.943	1.183
0.435186732	2.941	1.184
0.436427541	2.936	1.185
0.437659995	2.933	1.194
0.43889943	2.93	1.185
0.440145905	2.924	1.183
0.441383766	2.922	1.178
0.44262861	2.923	1.177
0.443864605	2.921	1.179
0.445107521	2.917	1.179
